en000026_r2	I will connect you to the technical support team now.
en000027_r2	Welcome to our customer service center, this is Amy speaking.
en000028_r2	Can you confirm your phone number, please?
en000029_r2	The product is currently out of stock, sorry for the inconvenience.
en000030_r2	Hello, thank you for calling. How may I help you today?
en000031_r2	Please hold for a moment while I transfer your call.
en000032_r2	I'm sorry, the line is busy. Could you please try again later?
en000033_r2	Your appointment is confirmed for next Monday at ten a.m.
en000034_r2	May I have your order number and email address, please?
en000035_r2	Thank you for your patience. Have a wonderful day.
en000036_r2	The meeting has been rescheduled to three p.m. this afternoon.
en000037_r2	Could you please spell your last name for me?
en000038_r2	Our office hours are from nine to six, Monday to Friday.
en000039_r2	Please leave a message after the tone and we will call you back.
en000040_r2	Your package has been shipped and will arrive tomorrow.
en000041_r2	I will connect you to the technical support team now.
en000042_r2	Welcome to our customer service center, this is Amy speaking.
en000043_r2	Can you confirm your phone number, please?
en000044_r2	The product is currently out of stock, sorry for the inconvenience.
en000045_r2	Hello, thank you for calling. How may I help you today?
en000046_r2	Please hold for a moment while I transfer your call.
en000047_r2	I'm sorry, the line is busy. Could you please try again later?
en000048_r2	Your appointment is confirmed for next Monday at ten a.m.
en000049_r2	May I have your order number and email address, please?
en000050_r2	Thank you for your patience. Have a wonderful day.
en000051_r2	The meeting has been rescheduled to three p.m. this afternoon.
en000052_r2	Could you please spell your last name for me?
en000053_r2	Our office hours are from nine to six, Monday to Friday.
en000054_r2	Please leave a message after the tone and we will call you back.
en000055_r2	Your package has been shipped and will arrive tomorrow.
en000056_r2	I will connect you to the technical support team now.
en000057_r2	Welcome to our customer service center, this is Amy speaking.
en000058_r2	Can you confirm your phone number, please?
en000059_r2	The product is currently out of stock, sorry for the inconvenience.
en000060_r2	Hello, thank you for calling. How may I help you today?
en000061_r2	Please hold for a moment while I transfer your call.
en000062_r2	I'm sorry, the line is busy. Could you please try again later?
en000063_r2	Your appointment is confirmed for next Monday at ten a.m.
en000064_r2	May I have your order number and email address, please?
en000065_r2	Thank you for your patience. Have a wonderful day.
en000066_r2	The meeting has been rescheduled to three p.m. this afternoon.
en000067_r2	Could you please spell your last name for me?
en000068_r2	Our office hours are from nine to six, Monday to Friday.
en000069_r2	Please leave a message after the tone and we will call you back.
en000070_r2	Your package has been shipped and will arrive tomorrow.
en000071_r2	I will connect you to the technical support team now.
en000072_r2	Welcome to our customer service center, this is Amy speaking.
en000073_r2	Can you confirm your phone number, please?
en000074_r2	The product is currently out of stock, sorry for the inconvenience.
en000075_r2	Hello, thank you for calling. How may I help you today?
en000076_r2	Please hold for a moment while I transfer your call.
en000077_r2	I'm sorry, the line is busy. Could you please try again later?
en000078_r2	Your appointment is confirmed for next Monday at ten a.m.
en000079_r2	May I have your order number and email address, please?
en000080_r2	Thank you for your patience. Have a wonderful day.
en000081_r2	The meeting has been rescheduled to three p.m. this afternoon.
en000082_r2	Could you please spell your last name for me?
en000083_r2	Our office hours are from nine to six, Monday to Friday.
en000084_r2	Please leave a message after the tone and we will call you back.
en000085_r2	Your package has been shipped and will arrive tomorrow.
en000086_r2	I will connect you to the technical support team now.
en000087_r2	Welcome to our customer service center, this is Amy speaking.
en000088_r2	Can you confirm your phone number, please?
en000089_r2	The product is currently out of stock, sorry for the inconvenience.
en000090_r2	Hello, thank you for calling. How may I help you today?
en000091_r2	Please hold for a moment while I transfer your call.
en000092_r2	I'm sorry, the line is busy. Could you please try again later?
en000093_r2	Your appointment is confirmed for next Monday at ten a.m.
en000094_r2	May I have your order number and email address, please?
en000095_r2	Thank you for your patience. Have a wonderful day.
en000096_r2	The meeting has been rescheduled to three p.m. this afternoon.
en000097_r2	Could you please spell your last name for me?
en000098_r2	Our office hours are from nine to six, Monday to Friday.
en000099_r2	Please leave a message after the tone and we will call you back.
en000100_r2	Your package has been shipped and will arrive tomorrow.
en000101_r2	I will connect you to the technical support team now.
en000102_r2	Welcome to our customer service center, this is Amy speaking.
en000103_r2	Can you confirm your phone number, please?
en000104_r2	The product is currently out of stock, sorry for the inconvenience.
en000105_r2	Hello, thank you for calling. How may I help you today?
en000106_r2	Please hold for a moment while I transfer your call.
en000107_r2	I'm sorry, the line is busy. Could you please try again later?
en000108_r2	Your appointment is confirmed for next Monday at ten a.m.
en000109_r2	May I have your order number and email address, please?
en000110_r2	Thank you for your patience. Have a wonderful day.
en000111_r2	The meeting has been rescheduled to three p.m. this afternoon.
en000112_r2	Could you please spell your last name for me?
en000113_r2	Our office hours are from nine to six, Monday to Friday.
en000114_r2	Please leave a message after the tone and we will call you back.
en000115_r2	Your package has been shipped and will arrive tomorrow.
en000116_r2	I will connect you to the technical support team now.
en000117_r2	Welcome to our customer service center, this is Amy speaking.
en000118_r2	Can you confirm your phone number, please?
en000119_r2	The product is currently out of stock, sorry for the inconvenience.
enmix000120_r2	Sorry, Amy is in a meeting, 需要留言嗎?
enmix000121_r2	Sorry, Amy is in a meeting, 需要留言嗎?
enmix000122_r2	Sorry, Tony is in a meeting, 需要留言嗎?
enmix000123_r2	The AI assistant system is now online, 歡迎使用。
enmix000124_r2	Vivian said the iPhone is ready, 請您稍等一下。
enmix000125_r2	I will transfer you to Vivian, 他的分機是 213。
enmix000126_r2	Your iPhone account has been updated, 請查收 email。
enmix000127_r2	Please check your online banking, 謝謝您的配合。
enmix000128_r2	I will transfer you to David, 他的分機是 456。
enmix000129_r2	Your AI assistant account has been updated, 請查收 email。
enmix000130_r2	Amy said the AI assistant is ready, 請您稍等一下。
enmix000131_r2	I will transfer you to Tony, 他的分機是 399。
enmix000132_r2	Your HDMI account has been updated, 請查收 email。
enmix000133_r2	Your email account has been updated, 請查收 email。
enmix000134_r2	The Zoom system is now online, 歡迎使用。
enmix000135_r2	Sorry, Amy is in a meeting, 需要留言嗎?
enmix000136_r2	Sorry, Grace is in a meeting, 需要留言嗎?
enmix000137_r2	Sorry, Vivian is in a meeting, 需要留言嗎?
enmix000138_r2	The Teams system is now online, 歡迎使用。
enmix000139_r2	Tony said the Windows is ready, 請您稍等一下。
enmix000140_r2	Please check your VPN, 謝謝您的配合。
enmix000141_r2	Your AI assistant account has been updated, 請查收 email。
enmix000142_r2	The AI assistant system is now online, 歡迎使用。
enmix000143_r2	Please check your HDMI, 謝謝您的配合。
enmix000144_r2	The online banking system is now online, 歡迎使用。
enmix000145_r2	I will transfer you to Grace, 他的分機是 658。
enmix000146_r2	I will transfer you to Tony, 他的分機是 785。
enmix000147_r2	Your online banking account has been updated, 請查收 email。
enmix000148_r2	Please check your Teams, 謝謝您的配合。
enmix000149_r2	Michael said the email is ready, 請您稍等一下。
enmix000150_r2	The online banking system is now online, 歡迎使用。
enmix000151_r2	Please check your iPhone, 謝謝您的配合。
enmix000152_r2	The AI assistant system is now online, 歡迎使用。
enmix000153_r2	The iPhone system is now online, 歡迎使用。
enmix000154_r2	I will transfer you to Tony, 他的分機是 134。
enmix000155_r2	Linda said the iPhone is ready, 請您稍等一下。
enmix000156_r2	Sorry, Grace is in a meeting, 需要留言嗎?
enmix000157_r2	The iPhone system is now online, 歡迎使用。
enmix000158_r2	I will transfer you to Grace, 他的分機是 764。
enmix000159_r2	Please check your Zoom, 謝謝您的配合。
enmix000160_r2	David said the HDMI is ready, 請您稍等一下。
enmix000161_r2	Sorry, Amy is in a meeting, 需要留言嗎?
enmix000162_r2	Please check your USB, 謝謝您的配合。
enmix000163_r2	Sarah said the USB is ready, 請您稍等一下。
enmix000164_r2	Your email account has been updated, 請查收 email。
enmix000165_r2	I will transfer you to Linda, 他的分機是 105。
enmix000166_r2	The server system is now online, 歡迎使用。
enmix000167_r2	The Windows system is now online, 歡迎使用。
enmix000168_r2	Your HDMI account has been updated, 請查收 email。
enmix000169_r2	The email system is now online, 歡迎使用。
enmix000170_r2	Sorry, Jason is in a meeting, 需要留言嗎?
enmix000171_r2	The Windows system is now online, 歡迎使用。
enmix000172_r2	Please check your Windows, 謝謝您的配合。
enmix000173_r2	The Wi-Fi system is now online, 歡迎使用。
enmix000174_r2	I will transfer you to Amy, 他的分機是 953。
enmix000175_r2	Sorry, Linda is in a meeting, 需要留言嗎?
enmix000176_r2	I will transfer you to Grace, 他的分機是 799。
enmix000177_r2	The Zoom system is now online, 歡迎使用。
enmix000178_r2	Please check your server, 謝謝您的配合。
enmix000179_r2	Please check your server, 謝謝您的配合。
enmix000180_r2	The server system is now online, 歡迎使用。
enmix000181_r2	Your VPN account has been updated, 請查收 email。
enmix000182_r2	Amy said the Windows is ready, 請您稍等一下。
enmix000183_r2	Sarah said the online banking is ready, 請您稍等一下。
enmix000184_r2	Your Wi-Fi account has been updated, 請查收 email。
enmix000185_r2	Your iPhone account has been updated, 請查收 email。
enmix000186_r2	Sorry, Kevin is in a meeting, 需要留言嗎?
enmix000187_r2	Please check your Windows, 謝謝您的配合。
enmix000188_r2	The Teams system is now online, 歡迎使用。
enmix000189_r2	Tony said the Teams is ready, 請您稍等一下。
enmix000190_r2	I will transfer you to David, 他的分機是 291。
enmix000191_r2	The email system is now online, 歡迎使用。
enmix000192_r2	Please check your email, 謝謝您的配合。
enmix000193_r2	The Windows system is now online, 歡迎使用。
enmix000194_r2	Sorry, Amy is in a meeting, 需要留言嗎?
enmix000195_r2	Please check your USB, 謝謝您的配合。
enmix000196_r2	The Wi-Fi system is now online, 歡迎使用。
enmix000197_r2	Your Teams account has been updated, 請查收 email。
enmix000198_r2	Please check your Wi-Fi, 謝謝您的配合。
enmix000199_r2	Sorry, Linda is in a meeting, 需要留言嗎?
enmix000200_r2	Sorry, Tony is in a meeting, 需要留言嗎?
enmix000201_r2	Sorry, Michael is in a meeting, 需要留言嗎?
enmix000202_r2	Sorry, Sarah is in a meeting, 需要留言嗎?
enmix000203_r2	Please check your online banking, 謝謝您的配合。
enmix000204_r2	The email system is now online, 歡迎使用。
enmix000205_r2	Jason said the USB is ready, 請您稍等一下。
enmix000206_r2	Please check your AI assistant, 謝謝您的配合。
enmix000207_r2	I will transfer you to Amy, 他的分機是 421。
enmix000208_r2	I will transfer you to Vivian, 他的分機是 398。
enmix000209_r2	Jason said the email is ready, 請您稍等一下。
enmix000210_r2	I will transfer you to Kevin, 他的分機是 987。
enmix000211_r2	David said the Wi-Fi is ready, 請您稍等一下。
enmix000212_r2	Sarah said the Wi-Fi is ready, 請您稍等一下。
enmix000213_r2	Sorry, Amy is in a meeting, 需要留言嗎?
enmix000214_r2	The Zoom system is now online, 歡迎使用。
enmix000215_r2	Your online banking account has been updated, 請查收 email。
enmix000216_r2	I will transfer you to Vivian, 他的分機是 513。
enmix000217_r2	The VPN system is now online, 歡迎使用。
enmix000218_r2	David said the online banking is ready, 請您稍等一下。
enmix000219_r2	I will transfer you to Linda, 他的分機是 797。
enmix000220_r2	I will transfer you to David, 他的分機是 936。
enmix000221_r2	The AI assistant system is now online, 歡迎使用。
enmix000222_r2	I will transfer you to Kevin, 他的分機是 811。
enmix000223_r2	Michael said the AI assistant is ready, 請您稍等一下。
enmix000224_r2	Sorry, Michael is in a meeting, 需要留言嗎?
enmix000225_r2	Please check your Windows, 謝謝您的配合。
enmix000226_r2	Tony said the Wi-Fi is ready, 請您稍等一下。
enmix000227_r2	Jason said the server is ready, 請您稍等一下。
enmix000228_r2	I will transfer you to Kevin, 他的分機是 635。
enmix000229_r2	I will transfer you to Vivian, 他的分機是 771。
enmix000230_r2	Please check your Teams, 謝謝您的配合。
enmix000231_r2	The Teams system is now online, 歡迎使用。
enmix000232_r2	Please check your Teams, 謝謝您的配合。
enmix000233_r2	Jason said the HDMI is ready, 請您稍等一下。
enmix000234_r2	The online banking system is now online, 歡迎使用。
enmix000235_r2	Michael said the HDMI is ready, 請您稍等一下。
enmix000236_r2	The email system is now online, 歡迎使用。
enmix000237_r2	Please check your email, 謝謝您的配合。
enmix000238_r2	Please check your USB, 謝謝您的配合。
enmix000239_r2	Sorry, Tony is in a meeting, 需要留言嗎?
en000000_r3	Hello, thank you for calling. How may I help you today?
en000001_r3	Please hold for a moment while I transfer your call.
en000002_r3	I'm sorry, the line is busy. Could you please try again later?
en000003_r3	Your appointment is confirmed for next Monday at ten a.m.
en000004_r3	May I have your order number and email address, please?
en000005_r3	Thank you for your patience. Have a wonderful day.
en000006_r3	The meeting has been rescheduled to three p.m. this afternoon.
en000007_r3	Could you please spell your last name for me?
en000008_r3	Our office hours are from nine to six, Monday to Friday.
en000009_r3	Please leave a message after the tone and we will call you back.
en000010_r3	Your package has been shipped and will arrive tomorrow.
en000011_r3	I will connect you to the technical support team now.
en000012_r3	Welcome to our customer service center, this is Amy speaking.
en000013_r3	Can you confirm your phone number, please?
en000014_r3	The product is currently out of stock, sorry for the inconvenience.
en000015_r3	Hello, thank you for calling. How may I help you today?
en000016_r3	Please hold for a moment while I transfer your call.
en000017_r3	I'm sorry, the line is busy. Could you please try again later?
en000018_r3	Your appointment is confirmed for next Monday at ten a.m.
en000019_r3	May I have your order number and email address, please?
en000020_r3	Thank you for your patience. Have a wonderful day.
en000021_r3	The meeting has been rescheduled to three p.m. this afternoon.
en000022_r3	Could you please spell your last name for me?
en000023_r3	Our office hours are from nine to six, Monday to Friday.
en000024_r3	Please leave a message after the tone and we will call you back.
en000025_r3	Your package has been shipped and will arrive tomorrow.
en000026_r3	I will connect you to the technical support team now.
en000027_r3	Welcome to our customer service center, this is Amy speaking.
en000028_r3	Can you confirm your phone number, please?
en000029_r3	The product is currently out of stock, sorry for the inconvenience.
en000030_r3	Hello, thank you for calling. How may I help you today?
en000031_r3	Please hold for a moment while I transfer your call.
en000032_r3	I'm sorry, the line is busy. Could you please try again later?
en000033_r3	Your appointment is confirmed for next Monday at ten a.m.
en000034_r3	May I have your order number and email address, please?
en000035_r3	Thank you for your patience. Have a wonderful day.
en000036_r3	The meeting has been rescheduled to three p.m. this afternoon.
en000037_r3	Could you please spell your last name for me?
en000038_r3	Our office hours are from nine to six, Monday to Friday.
en000039_r3	Please leave a message after the tone and we will call you back.
en000040_r3	Your package has been shipped and will arrive tomorrow.
en000041_r3	I will connect you to the technical support team now.
en000042_r3	Welcome to our customer service center, this is Amy speaking.
en000043_r3	Can you confirm your phone number, please?
en000044_r3	The product is currently out of stock, sorry for the inconvenience.
en000045_r3	Hello, thank you for calling. How may I help you today?
en000046_r3	Please hold for a moment while I transfer your call.
en000047_r3	I'm sorry, the line is busy. Could you please try again later?
en000048_r3	Your appointment is confirmed for next Monday at ten a.m.
en000049_r3	May I have your order number and email address, please?
en000050_r3	Thank you for your patience. Have a wonderful day.
en000051_r3	The meeting has been rescheduled to three p.m. this afternoon.
en000052_r3	Could you please spell your last name for me?
en000053_r3	Our office hours are from nine to six, Monday to Friday.
en000054_r3	Please leave a message after the tone and we will call you back.
en000055_r3	Your package has been shipped and will arrive tomorrow.
en000056_r3	I will connect you to the technical support team now.
en000057_r3	Welcome to our customer service center, this is Amy speaking.
en000058_r3	Can you confirm your phone number, please?
en000059_r3	The product is currently out of stock, sorry for the inconvenience.
en000060_r3	Hello, thank you for calling. How may I help you today?
en000061_r3	Please hold for a moment while I transfer your call.
en000062_r3	I'm sorry, the line is busy. Could you please try again later?
en000063_r3	Your appointment is confirmed for next Monday at ten a.m.
en000064_r3	May I have your order number and email address, please?
en000065_r3	Thank you for your patience. Have a wonderful day.
en000066_r3	The meeting has been rescheduled to three p.m. this afternoon.
en000067_r3	Could you please spell your last name for me?
en000068_r3	Our office hours are from nine to six, Monday to Friday.
en000069_r3	Please leave a message after the tone and we will call you back.
en000070_r3	Your package has been shipped and will arrive tomorrow.
en000071_r3	I will connect you to the technical support team now.
en000072_r3	Welcome to our customer service center, this is Amy speaking.
en000073_r3	Can you confirm your phone number, please?
en000074_r3	The product is currently out of stock, sorry for the inconvenience.
en000075_r3	Hello, thank you for calling. How may I help you today?
en000076_r3	Please hold for a moment while I transfer your call.
en000077_r3	I'm sorry, the line is busy. Could you please try again later?
en000078_r3	Your appointment is confirmed for next Monday at ten a.m.
en000079_r3	May I have your order number and email address, please?
en000080_r3	Thank you for your patience. Have a wonderful day.
en000081_r3	The meeting has been rescheduled to three p.m. this afternoon.
en000082_r3	Could you please spell your last name for me?
en000083_r3	Our office hours are from nine to six, Monday to Friday.
en000084_r3	Please leave a message after the tone and we will call you back.
en000085_r3	Your package has been shipped and will arrive tomorrow.
en000086_r3	I will connect you to the technical support team now.
en000087_r3	Welcome to our customer service center, this is Amy speaking.
en000088_r3	Can you confirm your phone number, please?
en000089_r3	The product is currently out of stock, sorry for the inconvenience.
en000090_r3	Hello, thank you for calling. How may I help you today?
en000091_r3	Please hold for a moment while I transfer your call.
en000092_r3	I'm sorry, the line is busy. Could you please try again later?
en000093_r3	Your appointment is confirmed for next Monday at ten a.m.
en000094_r3	May I have your order number and email address, please?
en000095_r3	Thank you for your patience. Have a wonderful day.
en000096_r3	The meeting has been rescheduled to three p.m. this afternoon.
en000097_r3	Could you please spell your last name for me?
en000098_r3	Our office hours are from nine to six, Monday to Friday.
en000099_r3	Please leave a message after the tone and we will call you back.
en000100_r3	Your package has been shipped and will arrive tomorrow.
en000101_r3	I will connect you to the technical support team now.
en000102_r3	Welcome to our customer service center, this is Amy speaking.
en000103_r3	Can you confirm your phone number, please?
en000104_r3	The product is currently out of stock, sorry for the inconvenience.
en000105_r3	Hello, thank you for calling. How may I help you today?
en000106_r3	Please hold for a moment while I transfer your call.
en000107_r3	I'm sorry, the line is busy. Could you please try again later?
en000108_r3	Your appointment is confirmed for next Monday at ten a.m.
en000109_r3	May I have your order number and email address, please?
en000110_r3	Thank you for your patience. Have a wonderful day.
en000111_r3	The meeting has been rescheduled to three p.m. this afternoon.
en000112_r3	Could you please spell your last name for me?
en000113_r3	Our office hours are from nine to six, Monday to Friday.
en000114_r3	Please leave a message after the tone and we will call you back.
en000115_r3	Your package has been shipped and will arrive tomorrow.
en000116_r3	I will connect you to the technical support team now.
en000117_r3	Welcome to our customer service center, this is Amy speaking.
en000118_r3	Can you confirm your phone number, please?
en000119_r3	The product is currently out of stock, sorry for the inconvenience.
enmix000120_r3	Sorry, Amy is in a meeting, 需要留言嗎?
enmix000121_r3	Sorry, Amy is in a meeting, 需要留言嗎?
enmix000122_r3	Sorry, Tony is in a meeting, 需要留言嗎?
enmix000123_r3	The AI assistant system is now online, 歡迎使用。
enmix000124_r3	Vivian said the iPhone is ready, 請您稍等一下。
enmix000125_r3	I will transfer you to Vivian, 他的分機是 213。
enmix000126_r3	Your iPhone account has been updated, 請查收 email。
enmix000127_r3	Please check your online banking, 謝謝您的配合。
enmix000128_r3	I will transfer you to David, 他的分機是 456。
enmix000129_r3	Your AI assistant account has been updated, 請查收 email。
enmix000130_r3	Amy said the AI assistant is ready, 請您稍等一下。
enmix000131_r3	I will transfer you to Tony, 他的分機是 399。
enmix000132_r3	Your HDMI account has been updated, 請查收 email。
enmix000133_r3	Your email account has been updated, 請查收 email。
enmix000134_r3	The Zoom system is now online, 歡迎使用。
enmix000135_r3	Sorry, Amy is in a meeting, 需要留言嗎?
enmix000136_r3	Sorry, Grace is in a meeting, 需要留言嗎?
enmix000137_r3	Sorry, Vivian is in a meeting, 需要留言嗎?
enmix000138_r3	The Teams system is now online, 歡迎使用。
enmix000139_r3	Tony said the Windows is ready, 請您稍等一下。
enmix000140_r3	Please check your VPN, 謝謝您的配合。
enmix000141_r3	Your AI assistant account has been updated, 請查收 email。
enmix000142_r3	The AI assistant system is now online, 歡迎使用。
enmix000143_r3	Please check your HDMI, 謝謝您的配合。
enmix000144_r3	The online banking system is now online, 歡迎使用。
enmix000145_r3	I will transfer you to Grace, 他的分機是 658。
enmix000146_r3	I will transfer you to Tony, 他的分機是 785。
enmix000147_r3	Your online banking account has been updated, 請查收 email。
enmix000148_r3	Please check your Teams, 謝謝您的配合。
enmix000149_r3	Michael said the email is ready, 請您稍等一下。
enmix000150_r3	The online banking system is now online, 歡迎使用。
enmix000151_r3	Please check your iPhone, 謝謝您的配合。
enmix000152_r3	The AI assistant system is now online, 歡迎使用。
enmix000153_r3	The iPhone system is now online, 歡迎使用。
enmix000154_r3	I will transfer you to Tony, 他的分機是 134。
enmix000155_r3	Linda said the iPhone is ready, 請您稍等一下。
enmix000156_r3	Sorry, Grace is in a meeting, 需要留言嗎?
enmix000157_r3	The iPhone system is now online, 歡迎使用。
enmix000158_r3	I will transfer you to Grace, 他的分機是 764。
enmix000159_r3	Please check your Zoom, 謝謝您的配合。
enmix000160_r3	David said the HDMI is ready, 請您稍等一下。
enmix000161_r3	Sorry, Amy is in a meeting, 需要留言嗎?
enmix000162_r3	Please check your USB, 謝謝您的配合。
enmix000163_r3	Sarah said the USB is ready, 請您稍等一下。
enmix000164_r3	Your email account has been updated, 請查收 email。
enmix000165_r3	I will transfer you to Linda, 他的分機是 105。
enmix000166_r3	The server system is now online, 歡迎使用。
enmix000167_r3	The Windows system is now online, 歡迎使用。
enmix000168_r3	Your HDMI account has been updated, 請查收 email。
enmix000169_r3	The email system is now online, 歡迎使用。
enmix000170_r3	Sorry, Jason is in a meeting, 需要留言嗎?
enmix000171_r3	The Windows system is now online, 歡迎使用。
enmix000172_r3	Please check your Windows, 謝謝您的配合。
enmix000173_r3	The Wi-Fi system is now online, 歡迎使用。
enmix000174_r3	I will transfer you to Amy, 他的分機是 953。
enmix000175_r3	Sorry, Linda is in a meeting, 需要留言嗎?
enmix000176_r3	I will transfer you to Grace, 他的分機是 799。
enmix000177_r3	The Zoom system is now online, 歡迎使用。
enmix000178_r3	Please check your server, 謝謝您的配合。
enmix000179_r3	Please check your server, 謝謝您的配合。
enmix000180_r3	The server system is now online, 歡迎使用。
enmix000181_r3	Your VPN account has been updated, 請查收 email。
enmix000182_r3	Amy said the Windows is ready, 請您稍等一下。
enmix000183_r3	Sarah said the online banking is ready, 請您稍等一下。
enmix000184_r3	Your Wi-Fi account has been updated, 請查收 email。
enmix000185_r3	Your iPhone account has been updated, 請查收 email。
enmix000186_r3	Sorry, Kevin is in a meeting, 需要留言嗎?
enmix000187_r3	Please check your Windows, 謝謝您的配合。
enmix000188_r3	The Teams system is now online, 歡迎使用。
enmix000189_r3	Tony said the Teams is ready, 請您稍等一下。
enmix000190_r3	I will transfer you to David, 他的分機是 291。
enmix000191_r3	The email system is now online, 歡迎使用。
enmix000192_r3	Please check your email, 謝謝您的配合。
enmix000193_r3	The Windows system is now online, 歡迎使用。
enmix000194_r3	Sorry, Amy is in a meeting, 需要留言嗎?
enmix000195_r3	Please check your USB, 謝謝您的配合。
enmix000196_r3	The Wi-Fi system is now online, 歡迎使用。
enmix000197_r3	Your Teams account has been updated, 請查收 email。
enmix000198_r3	Please check your Wi-Fi, 謝謝您的配合。
enmix000199_r3	Sorry, Linda is in a meeting, 需要留言嗎?
enmix000200_r3	Sorry, Tony is in a meeting, 需要留言嗎?
enmix000201_r3	Sorry, Michael is in a meeting, 需要留言嗎?
enmix000202_r3	Sorry, Sarah is in a meeting, 需要留言嗎?
enmix000203_r3	Please check your online banking, 謝謝您的配合。
enmix000204_r3	The email system is now online, 歡迎使用。
enmix000205_r3	Jason said the USB is ready, 請您稍等一下。
enmix000206_r3	Please check your AI assistant, 謝謝您的配合。
enmix000207_r3	I will transfer you to Amy, 他的分機是 421。
enmix000208_r3	I will transfer you to Vivian, 他的分機是 398。
enmix000209_r3	Jason said the email is ready, 請您稍等一下。
enmix000210_r3	I will transfer you to Kevin, 他的分機是 987。
enmix000211_r3	David said the Wi-Fi is ready, 請您稍等一下。
enmix000212_r3	Sarah said the Wi-Fi is ready, 請您稍等一下。
enmix000213_r3	Sorry, Amy is in a meeting, 需要留言嗎?
enmix000214_r3	The Zoom system is now online, 歡迎使用。
enmix000215_r3	Your online banking account has been updated, 請查收 email。
enmix000216_r3	I will transfer you to Vivian, 他的分機是 513。
enmix000217_r3	The VPN system is now online, 歡迎使用。
enmix000218_r3	David said the online banking is ready, 請您稍等一下。
enmix000219_r3	I will transfer you to Linda, 他的分機是 797。
enmix000220_r3	I will transfer you to David, 他的分機是 936。
enmix000221_r3	The AI assistant system is now online, 歡迎使用。
enmix000222_r3	I will transfer you to Kevin, 他的分機是 811。
enmix000223_r3	Michael said the AI assistant is ready, 請您稍等一下。
enmix000224_r3	Sorry, Michael is in a meeting, 需要留言嗎?
enmix000225_r3	Please check your Windows, 謝謝您的配合。
enmix000226_r3	Tony said the Wi-Fi is ready, 請您稍等一下。
enmix000227_r3	Jason said the server is ready, 請您稍等一下。
enmix000228_r3	I will transfer you to Kevin, 他的分機是 635。
enmix000229_r3	I will transfer you to Vivian, 他的分機是 771。
enmix000230_r3	Please check your Teams, 謝謝您的配合。
enmix000231_r3	The Teams system is now online, 歡迎使用。
enmix000232_r3	Please check your Teams, 謝謝您的配合。
enmix000233_r3	Jason said the HDMI is ready, 請您稍等一下。
enmix000234_r3	The online banking system is now online, 歡迎使用。
enmix000235_r3	Michael said the HDMI is ready, 請您稍等一下。
enmix000236_r3	The email system is now online, 歡迎使用。
enmix000237_r3	Please check your email, 謝謝您的配合。
enmix000238_r3	Please check your USB, 謝謝您的配合。
enmix000239_r3	Sorry, Tony is in a meeting, 需要留言嗎?
en000000_r4	Hello, thank you for calling. How may I help you today?
en000001_r4	Please hold for a moment while I transfer your call.
en000002_r4	I'm sorry, the line is busy. Could you please try again later?
en000003_r4	Your appointment is confirmed for next Monday at ten a.m.
en000004_r4	May I have your order number and email address, please?
en000005_r4	Thank you for your patience. Have a wonderful day.
en000006_r4	The meeting has been rescheduled to three p.m. this afternoon.
en000007_r4	Could you please spell your last name for me?
en000008_r4	Our office hours are from nine to six, Monday to Friday.
en000009_r4	Please leave a message after the tone and we will call you back.
en000010_r4	Your package has been shipped and will arrive tomorrow.
en000011_r4	I will connect you to the technical support team now.
en000012_r4	Welcome to our customer service center, this is Amy speaking.
en000013_r4	Can you confirm your phone number, please?
en000014_r4	The product is currently out of stock, sorry for the inconvenience.
en000015_r4	Hello, thank you for calling. How may I help you today?
en000016_r4	Please hold for a moment while I transfer your call.
en000017_r4	I'm sorry, the line is busy. Could you please try again later?
en000018_r4	Your appointment is confirmed for next Monday at ten a.m.
en000019_r4	May I have your order number and email address, please?
en000020_r4	Thank you for your patience. Have a wonderful day.
en000021_r4	The meeting has been rescheduled to three p.m. this afternoon.
en000022_r4	Could you please spell your last name for me?
en000023_r4	Our office hours are from nine to six, Monday to Friday.
en000024_r4	Please leave a message after the tone and we will call you back.
en000025_r4	Your package has been shipped and will arrive tomorrow.
en000026_r4	I will connect you to the technical support team now.
en000027_r4	Welcome to our customer service center, this is Amy speaking.
en000028_r4	Can you confirm your phone number, please?
en000029_r4	The product is currently out of stock, sorry for the inconvenience.
en000030_r4	Hello, thank you for calling. How may I help you today?
en000031_r4	Please hold for a moment while I transfer your call.
en000032_r4	I'm sorry, the line is busy. Could you please try again later?
en000033_r4	Your appointment is confirmed for next Monday at ten a.m.
en000034_r4	May I have your order number and email address, please?
en000035_r4	Thank you for your patience. Have a wonderful day.
en000036_r4	The meeting has been rescheduled to three p.m. this afternoon.
en000037_r4	Could you please spell your last name for me?
en000038_r4	Our office hours are from nine to six, Monday to Friday.
en000039_r4	Please leave a message after the tone and we will call you back.
en000040_r4	Your package has been shipped and will arrive tomorrow.
en000041_r4	I will connect you to the technical support team now.
en000042_r4	Welcome to our customer service center, this is Amy speaking.
en000043_r4	Can you confirm your phone number, please?
en000044_r4	The product is currently out of stock, sorry for the inconvenience.
en000045_r4	Hello, thank you for calling. How may I help you today?
en000046_r4	Please hold for a moment while I transfer your call.
en000047_r4	I'm sorry, the line is busy. Could you please try again later?
en000048_r4	Your appointment is confirmed for next Monday at ten a.m.
en000049_r4	May I have your order number and email address, please?
en000050_r4	Thank you for your patience. Have a wonderful day.
en000051_r4	The meeting has been rescheduled to three p.m. this afternoon.
